date,location,sumConfirmed,sumRecovered,symptoms
"2020-05-31 00:00:00","United Kingdom",2160,0,24.74
"2020-05-31 00:00:00","United States",42338,5611,18.19
"2020-06-01 00:00:00",Australia,17,10,30.8
"2020-06-01 00:00:00",Ireland,4,0,23.86
"2020-06-01 00:00:00","New Zealand",0,0,29.82
"2020-06-01 00:00:00","United Kingdom",2878,0,24.83
"2020-06-01 00:00:00","United States",36898,8548,19.17
"2020-06-02 00:00:00",Australia,34,10,30.83
"2020-06-02 00:00:00",Ireland,45,0,25.9
"2020-06-02 00:00:00","New Zealand",0,0,30.34
"2020-06-02 00:00:00","United Kingdom",2984,0,25.26
"2020-06-02 00:00:00","United States",40593,4846,19.22
"2020-06-03 00:00:00",Australia,16,32,31.38
"2020-06-03 00:00:00",Ireland,31,0,26.1
"2020-06-03 00:00:00","New Zealand",0,0,30.32
"2020-06-03 00:00:00","United Kingdom",2738,0,25.22
"2020-06-03 00:00:00","United States",40505,7194,19.28
"2020-06-04 00:00:00",Australia,21,47,30.23
"2020-06-04 00:00:00",Ireland,21,0,25.88
"2020-06-04 00:00:00","New Zealand",0,0,28.74
"2020-06-04 00:00:00","United Kingdom",2498,0,25.13
"2020-06-04 00:00:00","United States",40601,11011,19.14
"2020-06-05 00:00:00",Australia,22,38,28.77
"2020-06-05 00:00:00",Ireland,20,0,23.26
"2020-06-05 00:00:00","New Zealand",0,0,27.15
"2020-06-05 00:00:00","United Kingdom",2246,0,24.39
"2020-06-05 00:00:00","United States",47308,5367,18.65
"2020-06-06 00:00:00",Australia,6,20,29.5
"2020-06-06 00:00:00",Ireland,18,0,25.18
"2020-06-06 00:00:00","New Zealand",0,0,28.47
"2020-06-06 00:00:00","United Kingdom",1608,0,24.87
"2020-06-06 00:00:00","United States",45866,8068,18.54
"2020-06-07 00:00:00",Australia,11,22,30.85
"2020-06-07 00:00:00",Ireland,6,0,24.79
"2020-06-07 00:00:00","New Zealand",0,0,35.72
"2020-06-07 00:00:00","United Kingdom",1444,0,25.63
"2020-06-07 00:00:00","United States",36384,4382,19.13
"2020-06-08 00:00:00",Australia,10,4,33.3
"2020-06-08 00:00:00",Ireland,8,0,26.08
"2020-06-08 00:00:00","New Zealand",0,0,31.96
"2020-06-08 00:00:00","United Kingdom",2198,0,25.71
"2020-06-08 00:00:00","United States",34840,6387,20.35
"2020-06-09 00:00:00",Australia,4,28,33.94
"2020-06-09 00:00:00",Ireland,16,0,27.6
"2020-06-09 00:00:00","New Zealand",0,0,32.51
"2020-06-09 00:00:00","United Kingdom",2330,0,25.61
"2020-06-09 00:00:00","United States",35324,5490,20.79
"2020-06-10 00:00:00",Australia,16,48,33.53
"2020-06-10 00:00:00",Ireland,7,0,25.43
"2020-06-10 00:00:00","New Zealand",0,0,31.74
"2020-06-10 00:00:00","United Kingdom",2392,0,25.51
"2020-06-10 00:00:00","United States",42684,7207,20.65
"2020-06-11 00:00:00",Australia,18,34,32.52
"2020-06-11 00:00:00",Ireland,12,0,24.38
"2020-06-11 00:00:00","New Zealand",0,0,31.22
"2020-06-11 00:00:00","United Kingdom",2026,0,24.44
"2020-06-11 00:00:00","United States",44606,9231,20.62
"2020-06-12 00:00:00",Australia,15,46,30.67
"2020-06-12 00:00:00",Ireland,45,0,23.4
"2020-06-12 00:00:00","New Zealand",0,0,30.66
"2020-06-12 00:00:00","United Kingdom",2106,0,23.39
"2020-06-12 00:00:00","United States",51241,6609,19.98
"2020-06-13 00:00:00",Australia,24,60,31.28
"2020-06-13 00:00:00",Ireland,8,0,23.59
"2020-06-13 00:00:00","New Zealand",0,0,32.61
"2020-06-13 00:00:00","United Kingdom",1772,0,24.82
"2020-06-13 00:00:00","United States",51499,8086,20
"2020-06-14 00:00:00",Australia,36,52,33.97
"2020-06-14 00:00:00",Ireland,18,0,24.96
"2020-06-14 00:00:00","New Zealand",0,0,37.44
"2020-06-14 00:00:00","United Kingdom",1652,0,25.65
"2020-06-14 00:00:00","United States",41761,4471,20.55
"2020-06-15 00:00:00",Australia,30,24,34.58
"2020-06-15 00:00:00",Ireland,13,0,25
"2020-06-15 00:00:00","New Zealand",2,0,39.07
"2020-06-15 00:00:00","United Kingdom",2090,0,25.1
"2020-06-15 00:00:00","United States",38706,8201,21.37
"2020-06-16 00:00:00",Australia,24,18,34.06
"2020-06-16 00:00:00",Ireland,7,0,25.51
"2020-06-16 00:00:00","New Zealand",2,0,40
"2020-06-16 00:00:00","United Kingdom",2206,0,25.93
"2020-06-16 00:00:00","United States",47506,6426,22.04
"2020-06-17 00:00:00",Australia,46,18,33.45
"2020-06-17 00:00:00",Ireland,14,0,24.5
"2020-06-17 00:00:00","New Zealand",1,0,39.33
"2020-06-17 00:00:00","United Kingdom",2034,0,24.31
"2020-06-17 00:00:00","United States",49800,7696,22.21
"2020-06-18 00:00:00",Australia,42,14,32.12
"2020-06-18 00:00:00",Ireland,13,0,23.39
"2020-06-18 00:00:00","New Zealand",0,0,37.79
"2020-06-18 00:00:00","United Kingdom",2044,0,23.33
"2020-06-18 00:00:00","United States",55214,8672,22.01
"2020-06-19 00:00:00",Australia,38,6,30.49
"2020-06-19 00:00:00",Ireland,6,0,22.79
"2020-06-19 00:00:00","New Zealand",2,0,38.55
"2020-06-19 00:00:00","United Kingdom",1986,0,22.34
"2020-06-19 00:00:00","United States",63735,6334,21.35
"2020-06-20 00:00:00",Australia,53,16,31.94
"2020-06-20 00:00:00",Ireland,5,0,23.19
"2020-06-20 00:00:00","New Zealand",1,0,40.21
"2020-06-20 00:00:00","United Kingdom",1366,0,22.53
"2020-06-20 00:00:00","United States",65283,9961,21.12
"2020-06-21 00:00:00",Australia,50,16,35.08
"2020-06-21 00:00:00",Ireland,4,0,23.3
"2020-06-21 00:00:00","New Zealand",3,0,45.17
"2020-06-21 00:00:00","United Kingdom",1272,0,24.43
"2020-06-21 00:00:00","United States",56052,3990,21.38
"2020-06-22 00:00:00",Australia,31,14,36.05
"2020-06-22 00:00:00",Ireland,8,0,25.64
"2020-06-22 00:00:00","New Zealand",2,0,47.26
"2020-06-22 00:00:00","United Kingdom",1798,0,25
"2020-06-22 00:00:00","United States",55520,9350,24.02
"2020-06-23 00:00:00",Australia,39,24,36.86
"2020-06-23 00:00:00",Ireland,5,0,24.91
"2020-06-23 00:00:00","New Zealand",1,0,48.47
"2020-06-23 00:00:00","United Kingdom",1766,0,24.79
"2020-06-23 00:00:00","United States",71252,6812,24.54
"2020-06-24 00:00:00",Australia,59,18,36
"2020-06-24 00:00:00",Ireland,9,0,23.59
"2020-06-24 00:00:00","New Zealand",3,0,45.5
"2020-06-24 00:00:00","United Kingdom",1554,0,24.12
"2020-06-24 00:00:00","United States",76153,8211,25.55
"2020-06-25 00:00:00",Australia,73,36,34.78
"2020-06-25 00:00:00",Ireland,9,0,23.66
"2020-06-25 00:00:00","New Zealand",1,0,43.62
"2020-06-25 00:00:00","United Kingdom",1452,0,21.52
"2020-06-25 00:00:00","United States",86639,7430,26.16
"2020-06-26 00:00:00",Australia,74,32,33.66
"2020-06-26 00:00:00",Ireland,23,0,23.6
"2020-06-26 00:00:00","New Zealand",1,0,41.37
"2020-06-26 00:00:00","United Kingdom",1332,0,22.99
"2020-06-26 00:00:00","United States",90689,6482,26.7
"2020-06-27 00:00:00",Australia,93,42,33.14
"2020-06-27 00:00:00",Ireland,2,0,22.57
"2020-06-27 00:00:00","New Zealand",5,0,40.93
"2020-06-27 00:00:00","United Kingdom",1306,0,23.5
"2020-06-27 00:00:00","United States",86443,7687,26.8
"2020-06-28 00:00:00",Australia,98,28,35.09
"2020-06-28 00:00:00",Ireland,23,0,23.7
"2020-06-28 00:00:00","New Zealand",1,0,44.2
"2020-06-28 00:00:00","United Kingdom",898,0,24.02
"2020-06-28 00:00:00","United States",79039,5103,25.64
"2020-06-29 00:00:00",Australia,166,30,35.86
"2020-06-29 00:00:00",Ireland,11,0,25.89
"2020-06-29 00:00:00","New Zealand",1,0,46.39
"2020-06-29 00:00:00","United Kingdom",1448,0,25.38
"2020-06-29 00:00:00","United States",77883,10204,26.24
"2020-06-30 00:00:00",Australia,138,58,34.79
"2020-06-30 00:00:00",Ireland,4,0,26.66
"2020-06-30 00:00:00","New Zealand",0,0,44.22
"2020-06-30 00:00:00","United Kingdom",1246,0,25.16
"2020-06-30 00:00:00","United States",93587,14948,25.79
"2020-07-01 00:00:00",Australia,173,52,34.05
"2020-07-01 00:00:00",Ireland,12,0,25.82
"2020-07-01 00:00:00","New Zealand",1,0,43.58
"2020-07-01 00:00:00","United Kingdom",1304,0,24.28
"2020-07-01 00:00:00","United States",110232,8223,25.37
"2020-07-02 00:00:00",Australia,167,54,33.4
"2020-07-02 00:00:00",Ireland,9,0,24.79
"2020-07-02 00:00:00","New Zealand",1,0,40.08
"2020-07-02 00:00:00","United Kingdom",1212,0,24.42
"2020-07-02 00:00:00","United States",108802,11553,24.95
"2020-07-03 00:00:00",Australia,320,458,32.01
"2020-07-03 00:00:00",Ireland,11,0,24.78
"2020-07-03 00:00:00","New Zealand",0,0,42.13
"2020-07-03 00:00:00","United Kingdom",1136,0,22.89
"2020-07-03 00:00:00","United States",114206,7477,24.01
"2020-07-04 00:00:00",Australia,222,73,32.29
"2020-07-04 00:00:00",Ireland,18,0,23.67
"2020-07-04 00:00:00","New Zealand",3,0,41.62
"2020-07-04 00:00:00","United Kingdom",798,0,23.27
"2020-07-04 00:00:00","United States",104280,9561,22.85
"2020-07-05 00:00:00",Australia,181,88,33.9
"2020-07-05 00:00:00",Ireland,4,0,24.54
"2020-07-05 00:00:00","New Zealand",3,0,44.37
"2020-07-05 00:00:00","United Kingdom",1116,0,23.71
"2020-07-05 00:00:00","United States",85333,7187,24.49
"2020-07-06 00:00:00",Australia,277,40,34.54
"2020-07-06 00:00:00",Ireland,7,0,25.42
"2020-07-06 00:00:00","New Zealand",3,0,44.77
"2020-07-06 00:00:00","United Kingdom",1428,0,24.47
"2020-07-06 00:00:00","United States",91964,10674,25.96
"2020-07-07 00:00:00",Australia,368,73,33.97
"2020-07-07 00:00:00",Ireland,4,0,26.6
"2020-07-07 00:00:00","New Zealand",2,0,43.71
"2020-07-07 00:00:00","United Kingdom",1218,0,25.99
"2020-07-07 00:00:00","United States",107813,11597,26.73
"2020-07-08 00:00:00",Australia,278,67,33.52
"2020-07-08 00:00:00",Ireland,23,0,25.98
"2020-07-08 00:00:00","New Zealand",2,0,42.18
"2020-07-08 00:00:00","United Kingdom",1426,0,24.7
"2020-07-08 00:00:00","United States",127274,15611,26.73
"2020-07-09 00:00:00",Australia,355,174,32.66
"2020-07-09 00:00:00",Ireland,24,0,25.12
"2020-07-09 00:00:00","New Zealand",3,0,42
"2020-07-09 00:00:00","United Kingdom",1444,0,24.14
"2020-07-09 00:00:00","United States",121191,14433,26.06
"2020-07-10 00:00:00",Australia,607,84,32.51
"2020-07-10 00:00:00",Ireland,22,0,24.48
"2020-07-10 00:00:00","New Zealand",1,0,40.41
"2020-07-10 00:00:00","United Kingdom",1136,0,22.7
"2020-07-10 00:00:00","United States",135466,12980,24.89
"2020-07-11 00:00:00",Australia,421,214,31.94
"2020-07-11 00:00:00",Ireland,17,0,24.46
"2020-07-11 00:00:00","New Zealand",1,0,38.15
"2020-07-11 00:00:00","United Kingdom",918,0,23.6
"2020-07-11 00:00:00","United States",131029,11341,24.53
"2020-07-12 00:00:00",Australia,522,8,34.29
"2020-07-12 00:00:00",Ireland,10,0,26.66
"2020-07-12 00:00:00","New Zealand",0,0,44.42
"2020-07-12 00:00:00","United Kingdom",732,0,24.53
"2020-07-12 00:00:00","United States",120369,9745,25.23
"2020-07-13 00:00:00",Australia,375,82,35.9
"2020-07-13 00:00:00",Ireland,32,0,27.89
"2020-07-13 00:00:00","New Zealand",1,0,44.38
"2020-07-13 00:00:00","United Kingdom",1480,0,26.93
"2020-07-13 00:00:00","United States",113280,12764,26.95
"2020-07-14 00:00:00",Australia,555,128,35.02
"2020-07-14 00:00:00",Ireland,13,0,27.37
"2020-07-14 00:00:00","New Zealand",3,0,41.81
"2020-07-14 00:00:00","United Kingdom",1410,0,25.56
"2020-07-14 00:00:00","United States",123609,16363,26.29
"2020-07-15 00:00:00",Australia,503,190,34.51
"2020-07-15 00:00:00",Ireland,15,0,26.25
"2020-07-15 00:00:00","New Zealand",1,0,39.6
"2020-07-15 00:00:00","United Kingdom",1554,0,25.26
"2020-07-15 00:00:00","United States",141486,25524,25.73
"2020-07-16 00:00:00",Australia,645,216,33.61
"2020-07-16 00:00:00",Ireland,32,0,26.34
"2020-07-16 00:00:00","New Zealand",1,0,37.99
"2020-07-16 00:00:00","United Kingdom",1424,0,24
"2020-07-16 00:00:00","United States",139945,13469,25.43
"2020-07-17 00:00:00",Australia,863,162,32.23
"2020-07-17 00:00:00",Ireland,20,0,25.22
"2020-07-17 00:00:00","New Zealand",2,0,36.67
"2020-07-17 00:00:00","United Kingdom",1164,0,23.1
"2020-07-17 00:00:00","United States",153295,14909,24.3
"2020-07-18 00:00:00",Australia,439,88,32.14
"2020-07-18 00:00:00",Ireland,10,0,24.02
"2020-07-18 00:00:00","New Zealand",2,0,36.71
"2020-07-18 00:00:00","United Kingdom",1010,0,24.39
"2020-07-18 00:00:00","United States",131880,14901,23.97
"2020-07-19 00:00:00",Australia,742,226,34.02
"2020-07-19 00:00:00",Ireland,6,0,24.96
"2020-07-19 00:00:00","New Zealand",1,0,40.01
"2020-07-19 00:00:00","United Kingdom",896,0,23.52
"2020-07-19 00:00:00","United States",124075,7509,24.25
"2020-07-20 00:00:00",Australia,548,352,34.45
"2020-07-20 00:00:00",Ireland,36,0,26.45
"2020-07-20 00:00:00","New Zealand",1,0,38.78
"2020-07-20 00:00:00","United Kingdom",1660,0,25.83
"2020-07-20 00:00:00","United States",115505,16250,25.16
"2020-07-21 00:00:00",Australia,746,228,34.5
"2020-07-21 00:00:00",Ireland,17,0,27.03
"2020-07-21 00:00:00","New Zealand",0,0,37.91
"2020-07-21 00:00:00","United Kingdom",1576,0,25.43
"2020-07-21 00:00:00","United States",126300,21995,24.78
"2020-07-22 00:00:00",Australia,970,380,33.96
"2020-07-22 00:00:00",Ireland,7,0,27.56
"2020-07-22 00:00:00","New Zealand",0,0,37.12
"2020-07-22 00:00:00","United Kingdom",1632,0,25.93
"2020-07-22 00:00:00","United States",141713,27199,24.14
"2020-07-23 00:00:00",Australia,817,334,32.62
"2020-07-23 00:00:00",Ireland,19,0,26.01
"2020-07-23 00:00:00","New Zealand",1,0,35.62
"2020-07-23 00:00:00","United Kingdom",1616,0,25.34
"2020-07-23 00:00:00","United States",144921,27638,23.86
"2020-07-24 00:00:00",Australia,598,342,30.99
"2020-07-24 00:00:00",Ireland,24,0,24.81
"2020-07-24 00:00:00","New Zealand",1,0,35.11
"2020-07-24 00:00:00","United Kingdom",1548,0,23.63
"2020-07-24 00:00:00","United States",148283,19733,22.9
"2020-07-25 00:00:00",Australia,727,164,31
"2020-07-25 00:00:00",Ireland,12,0,24.74
"2020-07-25 00:00:00","New Zealand",0,0,34.93
"2020-07-25 00:00:00","United Kingdom",1060,0,24.63
"2020-07-25 00:00:00","United States",126303,16530,22.59
"2020-07-26 00:00:00",Australia,928,382,33.04
"2020-07-26 00:00:00",Ireland,11,0,24.95
"2020-07-26 00:00:00","New Zealand",0,0,38.68
"2020-07-26 00:00:00","United Kingdom",1126,0,24.61
"2020-07-26 00:00:00","United States",118964,17497,22.84
"2020-07-27 00:00:00",Australia,1081,408,34
"2020-07-27 00:00:00",Ireland,38,0,26.58
"2020-07-27 00:00:00","New Zealand",2,0,39.09
"2020-07-27 00:00:00","United Kingdom",1738,0,26.19
"2020-07-27 00:00:00","United States",107973,13401,24.07
"2020-07-28 00:00:00",Australia,769,228,33.9
"2020-07-28 00:00:00",Ireland,12,0,26.47
"2020-07-28 00:00:00","New Zealand",1,0,38.99
"2020-07-28 00:00:00","United Kingdom",1712,0,25.13
"2020-07-28 00:00:00","United States",117468,28085,24.28
"2020-07-29 00:00:00",Australia,597,368,34.19
"2020-07-29 00:00:00",Ireland,85,0,26.76
"2020-07-29 00:00:00","New Zealand",1,0,37.32
"2020-07-29 00:00:00","United Kingdom",2124,0,25.5
"2020-07-29 00:00:00","United States",128863,34033,24.21
"2020-07-30 00:00:00",Australia,1467,274,33.06
"2020-07-30 00:00:00",Ireland,38,0,26.06
"2020-07-30 00:00:00","New Zealand",0,0,35.5
"2020-07-30 00:00:00","United Kingdom",1892,0,26.12
"2020-07-30 00:00:00","United States",135659,21976,23.45
"2020-07-31 00:00:00",Australia,1254,436,32.2
"2020-07-31 00:00:00",Ireland,44,0,24.96
"2020-07-31 00:00:00","New Zealand",2,0,36.94
"2020-07-31 00:00:00","United Kingdom",1396,0,22.37
"2020-07-31 00:00:00","United States",136444,22663,22.22
"2020-08-01 00:00:00",Australia,796,356,31.91
"2020-08-01 00:00:00",Ireland,53,0,25.21
"2020-08-01 00:00:00","New Zealand",2,0,35.72
"2020-08-01 00:00:00","United Kingdom",1118,0,23.94
"2020-08-01 00:00:00","United States",116936,22776,21.88
"2020-08-02 00:00:00",Australia,1328,436,34.34
"2020-08-02 00:00:00",Ireland,46,0,26.07
"2020-08-02 00:00:00","New Zealand",3,0,40.11
"2020-08-02 00:00:00","United Kingdom",1128,0,24.94
"2020-08-02 00:00:00","United States",104545,5746,22.26
"2020-08-03 00:00:00",Australia,839,406,34.89
"2020-08-03 00:00:00",Ireland,45,0,27.1
"2020-08-03 00:00:00","New Zealand",0,0,39.6
"2020-08-03 00:00:00","United Kingdom",2120,0,26.38
"2020-08-03 00:00:00","United States",88142,31210,23.04
"2020-08-04 00:00:00",Australia,864,342,34.2
"2020-08-04 00:00:00",Ireland,50,0,27.75
"2020-08-04 00:00:00","New Zealand",2,0,38.76
"2020-08-04 00:00:00","United Kingdom",2132,0,26.94
"2020-08-04 00:00:00","United States",103002,19024,22.64
"2020-08-05 00:00:00",Australia,1454,338,34
"2020-08-05 00:00:00",Ireland,69,0,27.46
"2020-08-05 00:00:00","New Zealand",0,0,38.31
"2020-08-05 00:00:00","United Kingdom",2184,0,26.62
"2020-08-05 00:00:00","United States",108496,39840,22.79
"2020-08-06 00:00:00",Australia,901,354,33.19
"2020-08-06 00:00:00",Ireland,98,0,28.26
"2020-08-06 00:00:00","New Zealand",0,0,37.26
"2020-08-06 00:00:00","United Kingdom",2210,0,26.1
"2020-08-06 00:00:00","United States",108799,18568,22.87
"2020-08-07 00:00:00",Australia,874,400,31.35
"2020-08-07 00:00:00",Ireland,174,0,27.97
"2020-08-07 00:00:00","New Zealand",0,0,35.39
"2020-08-07 00:00:00","United Kingdom",1946,0,24.08
"2020-08-07 00:00:00","United States",122872,23882,21.83
"2020-08-08 00:00:00",Australia,901,474,30.93
"2020-08-08 00:00:00",Ireland,68,0,25.48
"2020-08-08 00:00:00","New Zealand",0,0,35.08
"2020-08-08 00:00:00","United Kingdom",1420,0,22.53
"2020-08-08 00:00:00","United States",104968,18601,21.8
"2020-08-09 00:00:00",Australia,790,632,32.74
"2020-08-09 00:00:00",Ireland,56,0,27.29
"2020-08-09 00:00:00","New Zealand",0,0,41.11
"2020-08-09 00:00:00","United Kingdom",1254,0,24.82
"2020-08-09 00:00:00","United States",97081,13145,22.09
"2020-08-10 00:00:00",Australia,650,534,34.02
"2020-08-10 00:00:00",Ireland,33,0,29.56
"2020-08-10 00:00:00","New Zealand",1,0,41.38
"2020-08-10 00:00:00","United Kingdom",2998,0,25.04
"2020-08-10 00:00:00","United States",85606,13272,22.46
"2020-08-11 00:00:00",Australia,670,536,34.2
"2020-08-11 00:00:00",Ireland,37,0,29.39
"2020-08-11 00:00:00","New Zealand",5,0,42.51
"2020-08-11 00:00:00","United Kingdom",2756,0,24.58
"2020-08-11 00:00:00","United States",113874,29493,22.39
"2020-08-12 00:00:00",Australia,842,764,33.1
"2020-08-12 00:00:00",Ireland,91,0,28.56
"2020-08-12 00:00:00","New Zealand",15,0,43.77
"2020-08-12 00:00:00","United Kingdom",2484,0,22.98
"2020-08-12 00:00:00","United States",111307,38697,22.29
"2020-08-13 00:00:00",Australia,523,440,31.9
"2020-08-13 00:00:00",Ireland,66,0,27.96
"2020-08-13 00:00:00","New Zealand",12,0,42.97
"2020-08-13 00:00:00","United Kingdom",2312,0,23.42
"2020-08-13 00:00:00","United States",103505,19008,22.04
"2020-08-14 00:00:00",Australia,770,692,29.88
"2020-08-14 00:00:00",Ireland,196,0,26.46
"2020-08-14 00:00:00","New Zealand",5,0,39.81
"2020-08-14 00:00:00","United Kingdom",2370,0,23.05
"2020-08-14 00:00:00","United States",112736,19131,20.9
"2020-08-15 00:00:00",Australia,606,572,30.15
"2020-08-15 00:00:00",Ireland,66,0,26.65
"2020-08-15 00:00:00","New Zealand",14,0,41.42
"2020-08-15 00:00:00","United Kingdom",1428,0,23.89
"2020-08-15 00:00:00","United States",107428,21203,20.97
"2020-08-16 00:00:00",Australia,538,874,32.99
"2020-08-16 00:00:00",Ireland,56,0,27.98
"2020-08-16 00:00:00","New Zealand",12,0,44.32
"2020-08-16 00:00:00","United Kingdom",1204,0,25.07
"2020-08-16 00:00:00","United States",84187,13634,21.08
"2020-08-17 00:00:00",Australia,561,870,34.53
"2020-08-17 00:00:00",Ireland,186,0,29.17
"2020-08-17 00:00:00","New Zealand",9,0,43.25
"2020-08-17 00:00:00","United Kingdom",2596,0,24.98
"2020-08-17 00:00:00","United States",79533,20345,21.52
"2020-08-18 00:00:00",Australia,440,790,34.19
"2020-08-18 00:00:00",Ireland,48,0,29.56
"2020-08-18 00:00:00","New Zealand",11,0,42.05
"2020-08-18 00:00:00","United Kingdom",2232,0,25.4
"2020-08-18 00:00:00","United States",81674,22328,21.74
"2020-08-19 00:00:00",Australia,448,632,34.08
"2020-08-19 00:00:00",Ireland,129,0,29.51
"2020-08-19 00:00:00","New Zealand",5,0,40.05
"2020-08-19 00:00:00","United Kingdom",2564,0,27.24
"2020-08-19 00:00:00","United States",92060,34372,21.46
"2020-08-20 00:00:00",Australia,489,5034,32.24
"2020-08-20 00:00:00",Ireland,79,0,29.29
"2020-08-20 00:00:00","New Zealand",7,0,38.41
"2020-08-20 00:00:00","United Kingdom",2996,0,24.37
"2020-08-20 00:00:00","United States",90417,20515,21.26
"2020-08-21 00:00:00",Australia,351,1208,30.75
"2020-08-21 00:00:00",Ireland,153,0,27.51
"2020-08-21 00:00:00","New Zealand",7,0,36.55
"2020-08-21 00:00:00","United Kingdom",2436,0,24.8
"2020-08-21 00:00:00","United States",94004,16781,20.44
"2020-08-22 00:00:00",Australia,395,584,31.01
"2020-08-22 00:00:00",Ireland,61,0,28.83
"2020-08-22 00:00:00","New Zealand",4,0,37.88
"2020-08-22 00:00:00","United Kingdom",1684,0,24.55
"2020-08-22 00:00:00","United States",87628,19923,20.71
"2020-08-23 00:00:00",Australia,426,942,34.15
"2020-08-23 00:00:00",Ireland,147,0,31.06
"2020-08-23 00:00:00","New Zealand",8,0,38.83
"2020-08-23 00:00:00","United Kingdom",1662,0,25.49
"2020-08-23 00:00:00","United States",74799,11781,20.79
"2020-08-24 00:00:00",Australia,225,732,34.33
"2020-08-24 00:00:00",Ireland,85,0,31.67
"2020-08-24 00:00:00","New Zealand",7,0,37.93
"2020-08-24 00:00:00","United Kingdom",2602,0,25.56
"2020-08-24 00:00:00","United States",70654,13807,21.17
"2020-08-25 00:00:00",Australia,288,412,33.58
"2020-08-25 00:00:00",Ireland,162,0,32.18
"2020-08-25 00:00:00","New Zealand",4,0,36.54
"2020-08-25 00:00:00","United Kingdom",2540,0,27.6
"2020-08-25 00:00:00","United States",77697,29948,21.17
"2020-08-26 00:00:00",Australia,308,570,32.4
